text,clean_text,translated_text,subjektivitas,polaritas,sentimen
"Makanan kurang enak, kontrol lalat harus dilakukan.","makanan kurang enak, kontrol lalat harus dilakukan.","the food is not tasty, fly control must be done.",0.9,0.8,positif
"Menginap di kamar type condotel, untuk kamar lumayan luas, viewnya juga bagus. Cuma mungkin bisa di perbarui untuk TV, dan furniturnya. Pas sarapan pagi menunya cukup banyak, ya variasinya cukup namun ada pecahan beling kaca di pudding di gelas dan sudah sampe masuk mulut. Untung tidak tertelan tapi jadi ngga nafsu buat makan lagi, lapor ke staffnya dan di teruskan ke chefnya semoga tidak terulang kejadian.","menginap di kamar type condotel, untuk kamar lumayan luas, viewnya juga bagus. cuma mungkin bisa di perbarui untuk tv, dan furniturnya. pas sarapan pagi menunya cukup banyak, ya variasinya cukup namun ada pecahan beling kaca di pudding di gelas dan sudah sampe masuk mulut. untung tidak tertelan tapi jadi ngga nafsu buat makan lagi, lapor ke staffnya dan di teruskan ke chefnya semoga tidak terulang kejadian.","stayed in a condotel type room, the room was quite spacious, the view was also good. it's just possible that the tv and furniture could be updated. at breakfast there was quite a lot on the menu, yes there was enough variety but there were shards of glass in the pudding in the glass and it had reached my mouth. luckily i didn't swallow it but i didn't have the appetite to eat anymore, reported it to the staff and passed it on to the chef so that this doesn't happen again.",0.7333333333333334,0.2583333333333333,positif
"Hotel nyaman dan bersih. Hampir tidak ada yang dikeluhkan, sampai kamar dibersihkan. Petugas pembersihan meninggalkan pintu kamar terbuka begitu saja setelah dibersihkan. Untung tidak ada barang yang hilang.","hotel nyaman dan bersih. hampir tidak ada yang dikeluhkan, sampai kamar dibersihkan. petugas pembersihan meninggalkan pintu kamar terbuka begitu saja setelah dibersihkan. untung tidak ada barang yang hilang.","the hotel is comfortable and clean. almost nothing to complain about, until the room was cleaned. the cleaning staff just left the room door open after cleaning. fortunately nothing was lost.",0.54,0.23333333333333334,positif
"Di kamar 1450 pada WC nya terdapat T*i kering yang nempel. Sungguh sangat jorok, saya inisiatif membersihkan sndiri untung bisa hilang. Seprai dan selimut gatel, kayak lama ga diganti. Kamar mandi berkerak dan juga WC pny banyak keraknya. Ga nyaman si kamarny ga dijaga kebersihannya. Padahal hotel besar bintang 4. Untung ada breakfast makanan nya enak dan bisa sewa sepeda di sini.","di kamar 1450 pada wc nya terdapat t*i kering yang nempel. sungguh sangat jorok, saya inisiatif membersihkan sndiri untung bisa hilang. seprai dan selimut gatel, kayak lama ga diganti. kamar mandi berkerak dan juga wc pny banyak keraknya. ga nyaman si kamarny ga dijaga kebersihannya. padahal hotel besar bintang 4. untung ada breakfast makanan nya enak dan bisa sewa sepeda di sini.","in room 1450, there is a dry toilet attached to the toilet. it's really very dirty, i took the initiative to clean it myself, luckily it disappeared. the sheets and blankets are scratchy, like they haven't been changed for a long time. the bathroom is crusty and the toilet also has a lot of crust. it's uncomfortable because the room isn't kept clean. even though it's a big 4 star hotel. luckily there is delicious breakfast and you can rent bicycles here.",0.5512820512820512,0.06948717948717949,positif
"They have good location in Central Bandung, which deket banget mau kemana-mana sekitar kota Bandung ya. Tapi kamarnya kurang kedap suara, suara dari lorong kedengaran ke kamar dan suara dari kamar kedengaran di lorong jalan which is agak bad for 4star hotel ya. When we breakfast juga rame banget padahal udah di jam-jam in and I kedapetan yang jam akhir and the food not taste that good sih for me, untuk pelayanan kamar ya I would say so so lah ya, the reception juga gak ramah-ramah amat.","they have good location in central bandung, which deket banget mau kemana-mana sekitar kota bandung ya. tapi kamarnya kurang kedap suara, suara dari lorong kedengaran ke kamar dan suara dari kamar kedengaran di lorong jalan which is agak bad for 4star hotel ya. when we breakfast juga rame banget padahal udah di jam-jam in and i kedapetan yang jam akhir and the food not taste that good sih for me, untuk pelayanan kamar ya i would say so so lah ya, the reception juga gak ramah-ramah amat.","they have a good location in central bandung, which is really close to everywhere around bandung city. but the room is not soundproof enough, sound from the hallway can be heard in the room and sound from the room can be heard in the hallway which is a bit bad for a 4star hotel. when we had breakfast it was also very busy even though it was already at this time and i was caught at the late hour and the food didn't taste that good for me, for the room service, i would say so so, the reception was also not very friendly .",0.4537529137529139,0.12597902097902097,positif
"Makanan biasa aja, bingung juga kenapa agen online menobatkan sebagai makanan terbaik, makanan yang enak itu di hotel lain di bandung. Pelayanan lama kamar jadul tapi wajar sih karena murah sesuai sih. Parkirnya sempit. Terus lainnya ya biasa aja cocok bagi yang memang menengah ke bawah. Semoga kamarnya semakin meningkat ya dan meroket diperbaiki setelah pandemi dengan modal besar-besaran sehingga jadi kamar yang mevvah.","makanan biasa aja, bingung juga kenapa agen online menobatkan sebagai makanan terbaik, makanan yang enak itu di hotel lain di bandung. pelayanan lama kamar jadul tapi wajar sih karena murah sesuai sih. parkirnya sempit. terus lainnya ya biasa aja cocok bagi yang memang menengah ke bawah. semoga kamarnya semakin meningkat ya dan meroket diperbaiki setelah pandemi dengan modal besar-besaran sehingga jadi kamar yang mevvah.","just ordinary food, confused about why an online agent named it the best food, delicious food at another hotel in bandung. old school room service but it's normal because it's cheap. the parking is narrow. and the others are just normal, suitable for lower middle class people. hopefully the rooms will continue to improve and skyrocket, being repaired after the pandemic with massive capital so that they become beautiful rooms.",0.6038461538461538,0.2576923076923077,positif
"Tempat parkir yang di basment terlalu sempit, harus hati-hati.","tempat parkir yang di basment terlalu sempit, harus hati-hati.","the parking space in the basement is too narrow, you have to be careful.",0.7,-0.15000000000000002,negatif
Kedua kali saya staycation di El Royal Hotel. Saya menginap di kamar 1944. Seperti biasa El Royal menyajikan kamar yang enak dan kamar yang bagus. Hanya saja saya diperlakulan kurang enak di kolam renang. 1. Anak saya 8 tahun sudah mahir berenang ditegur dengan tidak ramah untuk pindah ke kolam anak. 2. Saat mengembalikan handuk masih terdengar oleh telinga petugas memanggil rekannya sambil bicara cek becek gak bekasnya. Sebegitunya perlakuan petugas kolam ke saya. Sampai anak saya gak mau berenang lagi.,kedua kali saya staycation di el royal hotel. saya menginap di kamar 1944. seperti biasa el royal menyajikan kamar yang enak dan kamar yang bagus. hanya saja saya diperlakulan kurang enak di kolam renang. 1. anak saya 8 tahun sudah mahir berenang ditegur dengan tidak ramah untuk pindah ke kolam anak. 2. saat mengembalikan handuk masih terdengar oleh telinga petugas memanggil rekannya sambil bicara cek becek gak bekasnya. sebegitunya perlakuan petugas kolam ke saya. sampai anak saya gak mau berenang lagi.,"the second time i had a staycation at el royal hotel. i stayed in room 1944. as usual el royal serves nice rooms and nice rooms. it's just that i was treated less well at the swimming pool. 1. my 8 year old child who was already adept at swimming was unkindly reprimanded to move to the children's pool. 2. when returning the towel, the officer could still hear the officer calling his colleague while talking, checking whether it was muddy or not. that's how the pool staff treated me. until my child doesn't want to swim anymore.",0.48809523809523814,0.2119047619047619,positif
"Karna kasur dan ranjang kurang nyaman,kasur tidak terlalu empuk dan ranjang kaki2 nya rusak","karna kasur dan ranjang kurang nyaman,kasur tidak terlalu empuk dan ranjang kaki2 nya rusak","because the mattress and bed were not comfortable, the mattress was not very soft and the legs of the bed were damaged",0.5346153846153846,-0.11923076923076924,negatif
"Sarapannya diantar ke kamar, kirain makan di restoran. Untuk budget segitu harusnya bisa makan di restoran, karena handi 1 setelah saya menginapnya sudah bisa makan di restoran. fasilitas dan kebersihan kamar oke.","sarapannya diantar ke kamar, kirain makan di restoran. untuk budget segitu harusnya bisa makan di restoran, karena handi 1 setelah saya menginapnya sudah bisa makan di restoran. fasilitas dan kebersihan kamar oke.","breakfast is delivered to the room, think of eating at the restaurant. for that kind of budget you should be able to eat at a restaurant, because handi 1 after my stay was able to eat at a restaurant. room facilities and cleanliness are okay.",0.6625,0.525,positif
"Pengalaman kamarnya saya merasa puas karena luas, terurus, bersih. Sayangnya suara bising jalan terdengar sekali, tidak bisa tidur karena suara kendaraan di jalan. Untuk service nya ramah. Kolam renang tidak bisa dipakai karena acara (14 Nov), sedangkan di aplikasi ditulisnya tgl 30 Desember, aplikasi seharusnya lebih update lagi dengan hotel mengenai tidak ketersediaan fasilitas, karena menginap ke hotel yang dicari adalah fasilitasnya. Makanan tidak enak, bingung saya bisa dapat perhargaan best food darimananya ☹️","pengalaman kamarnya saya merasa puas karena luas, terurus, bersih. sayangnya suara bising jalan terdengar sekali, tidak bisa tidur karena suara kendaraan di jalan. untuk service nya ramah. kolam renang tidak bisa dipakai karena acara (14 nov), sedangkan di aplikasi ditulisnya tgl 30 desember, aplikasi seharusnya lebih update lagi dengan hotel mengenai tidak ketersediaan fasilitas, karena menginap ke hotel yang dicari adalah fasilitasnya. makanan tidak enak, bingung saya bisa dapat perhargaan best food darimananya ☹️","i felt satisfied with the room experience because it was spacious, well looked after and clean. unfortunately the road noise was very loud, i couldn't sleep because of the sound of vehicles on the road. for friendly service. the swimming pool could not be used because of an event (14 november), whereas in the application it was written on 30 december, the application should be more updated with the hotel regarding the non-availability of facilities, because staying at a hotel what you are looking for is the facilities. the food is not delicious, i'm confused about where i got the best food award ☹️",0.7100000000000001,0.18716666666666665,positif
"Pas mau cek out, kunci mobil ternyata selip hilang di hotel. Setelah di cari kemana-mana dan di tanyakan beberapa kali ke receptionis jawabannya selalu tidak ada. Sampai sore masih di cari, iseng nanya lagi, tiba-tiba ada kunci mobilnya, ditemukan oleh cleaning service di toilet. Memang kesalahan kami yg teledor. Tetapi kenapa komunikasi pihak hotel antar staff sangat buruk. Karena kita keburu pesen kunci cadangan ke dealer mobil terdekat. Dan kasian anak saya 2 masih bayi harus terlantar di lobby hotel dari jam cek out sampai jam 9 malam.","pas mau cek out, kunci mobil ternyata selip hilang di hotel. setelah di cari kemana-mana dan di tanyakan beberapa kali ke receptionis jawabannya selalu tidak ada. sampai sore masih di cari, iseng nanya lagi, tiba-tiba ada kunci mobilnya, ditemukan oleh cleaning service di toilet. memang kesalahan kami yg teledor. tetapi kenapa komunikasi pihak hotel antar staff sangat buruk. karena kita keburu pesen kunci cadangan ke dealer mobil terdekat. dan kasian anak saya 2 masih bayi harus terlantar di lobby hotel dari jam cek out sampai jam 9 malam.","when i wanted to check out, the car keys turned out to be lost at the hotel. after looking everywhere and asking the receptionist several times the answer was always nothing. i was still looking for it until the afternoon, just casually asking again, suddenly there were car keys, found by the cleaning service in the toilet. it was our fault for being careless. but why is the hotel's communication between staff so bad? because we rushed to order a spare key from the nearest car dealer. and poor thing, my 2 baby children had to be left stranded in the hotel lobby from check out time until 9 pm.",0.5037037037037037,-0.23703703703703705,negatif
"Belum siap menerima tamu yang banyak, sehingga sarapan enggak cukup dan lift yang juga tidak mencukupi sehingga tamu terlalu lama mengantri untuk menggunakan lift.","belum siap menerima tamu yang banyak, sehingga sarapan enggak cukup dan lift yang juga tidak mencukupi sehingga tamu terlalu lama mengantri untuk menggunakan lift.","not ready to receive many guests, so there is not enough breakfast and there are also not enough lifts so guests queue for too long to use the lift.",0.48,0.07,positif
Ketika cek in sore-sore resepsionis berkata harus nunggu dulu akibat penuh? Mau penuh atau apa ? itu bukan urusan konsumen? Konsumen udah booking udah membayar hotel tersebut sebelum datang?harus nya kamar sudah tersedia? resepsionis berkata ? bisa masuk kamar cepat ?tapi kamar nya bukan rekomendasi ?lahh saya berfikir ? saya sudah membayar mahal ?memilih hotel bintang 4 ?ketika keyataan nya masih ada kamar yg tidak rekomendasi oleh resepsionis tersebutt? Bayak berfikir lah untuk menginap disini ? Dan masih bayak yg lebih murah harga nya dan baik keadaan kamar nya ? Konsumen harus wajib pinter memilih? ..terima kasih.,ketika cek in sore-sore resepsionis berkata harus nunggu dulu akibat penuh? mau penuh atau apa ? itu bukan urusan konsumen? konsumen udah booking udah membayar hotel tersebut sebelum datang?harus nya kamar sudah tersedia? resepsionis berkata ? bisa masuk kamar cepat ?tapi kamar nya bukan rekomendasi ?lahh saya berfikir ? saya sudah membayar mahal ?memilih hotel bintang 4 ?ketika keyataan nya masih ada kamar yg tidak rekomendasi oleh resepsionis tersebutt? bayak berfikir lah untuk menginap disini ? dan masih bayak yg lebih murah harga nya dan baik keadaan kamar nya ? konsumen harus wajib pinter memilih? ..terima kasih.,when checking in late in the afternoon the receptionist said we had to wait first because it was full? is it full or what? isn't that the consumer's business? the consumer has already booked and paid for the hotel before coming? should the room already be available? the receptionist said ? can you enter the room quickly? but the room is not a recommendation? i'm thinking? i have paid a lot of money? choosing a 4 star hotel? when in fact there are still rooms that are not recommended by the receptionist? are you thinking about staying here? and are there still many that are cheaper and have better room conditions? consumers must be smart in choosing? ..thank you.,0.5084656084656084,0.28862433862433856,positif
"Kemarin di hotel capek banget habis meeting jam 10an malam laper banget terus saya mesen gofod, Lalu pas makanan nyampe sama security tidak boleh masuk alhasil saya harus jalan kaki kebawah ngambil makanan padahal capek banget. Terus bathtubnya kayaknya bocor baru rendem 3 menitan airnya sudah habis kayaknya penyumbat bathtubnya sudah tipis alhasil tujuan menginap sana bisa relaks","kemarin di hotel capek banget habis meeting jam 10an malam laper banget terus saya mesen gofod, lalu pas makanan nyampe sama security tidak boleh masuk alhasil saya harus jalan kaki kebawah ngambil makanan padahal capek banget. terus bathtubnya kayaknya bocor baru rendem 3 menitan airnya sudah habis kayaknya penyumbat bathtubnya sudah tipis alhasil tujuan menginap sana bisa relaks","yesterday at the hotel, i was really tired after a meeting at 10 at night, i was really hungry, so i ordered gofood, then when the food arrived, security couldn't let me in, so i had to walk downstairs to get food even though i was really tired. then the bathtub seems to be leaking, just soaking it for 3 minutes, the water has run out, it seems like the bathtub stopper is thin, so the purpose of staying there can be relaxing.",0.6125,-0.25,negatif
Kasurnya ambles dibuat tidur tidak enak. Tidak nyaman buat istirahatnya.,kasurnya ambles dibuat tidur tidak enak. tidak nyaman buat istirahatnya.,the mattress collapsed making sleeping uncomfortable. uncomfortable for resting.,1.0,-0.5,negatif
"Mohon ma'af sebelumnya...., ini hanya persepsi saya dan apa yang saya temui/alami, mudah-mudahan jadi masukan yang berharga bagi manajemen hotel. Fasilitas yang ada kurang sesuai dengan atribut jumlah bintang yang dimiliki, terlebih bila dibandingkan dengan hotel lain dengan bintang yang sama. Peralatan kamar mandi (shower, bathtub, dll) sudah waktunya hartus diganti (banyak lecet-lecet/cacat), karpet warnanya lantai sudah kusam, sprei warnanya putihnya sudah mulai kekuning-kuningan.","mohon ma'af sebelumnya...., ini hanya persepsi saya dan apa yang saya temui/alami, mudah-mudahan jadi masukan yang berharga bagi manajemen hotel. fasilitas yang ada kurang sesuai dengan atribut jumlah bintang yang dimiliki, terlebih bila dibandingkan dengan hotel lain dengan bintang yang sama. peralatan kamar mandi (shower, bathtub, dll) sudah waktunya hartus diganti (banyak lecet-lecet/cacat), karpet warnanya lantai sudah kusam, sprei warnanya putihnya sudah mulai kekuning-kuningan.","i apologize in advance..., this is just my perception and what i encountered/experienced, hopefully it will be valuable input for hotel management. the existing facilities do not match the number of stars they have, especially when compared to other hotels with the same stars. it's time for the bathroom equipment (shower, bathtub, etc.) to be replaced (lots of scratches/defects), the color of the carpet on the floor is dull, the white sheets are starting to turn yellowish.",0.35000000000000003,-0.06944444444444445,negatif
Overall ok cuma sayang air untuk bathtub berwarna hijau. Mohon lebih diperhatikan kembali kebersihannya.,overall ok cuma sayang air untuk bathtub berwarna hijau. mohon lebih diperhatikan kembali kebersihannya.,"overall ok, just a shame the water for the bathtub is green. please pay more attention to cleanliness.",0.325,0.2,positif
Laundry tidak diantar sesuai waktu yang diminta,laundry tidak diantar sesuai waktu yang diminta,laundry was not delivered at the requested time,0.0,0.0,netral
Receptionist kurang membantu.dalam menunjuk Jan.posisi kamar trms,receptionist kurang membantu.dalam menunjuk jan.posisi kamar trms,"the receptionist was not very helpful in appointing jan. room position, thank you",0.3,-0.1,negatif
"Kamar yang luas dengan fasilitas yang luar biasa. Namun tombol lift tidak sinkron antara satu dan yang lain, Anda perlu menekan semua tombol lift terbuka daripada hanya menekan satu yang terdekat dengan Anda dan itu akan menemukan lift tercepat untuk tiba.","kamar yang luas dengan fasilitas yang luar biasa. namun tombol lift tidak sinkron antara satu dan yang lain, anda perlu menekan semua tombol lift terbuka daripada hanya menekan satu yang terdekat dengan anda dan itu akan menemukan lift tercepat untuk tiba.","spacious rooms with great facilities. however the lift buttons are not in sync with each other, you need to press all the open lift buttons rather than just press the one closest to you and it will find the fastest lift to arrive.",0.5416666666666666,0.225,positif
"Ruangan itu ok, tapi kualitas sarapan sangat buruk. pilihannya hanya seperti hotel bintang 3, telur rebusnya matang. ruang untuk sarapan terlalu kecil, tidak cukup untuk semua. tidak seperti dulu saya menginap di hotel ini.","ruangan itu ok, tapi kualitas sarapan sangat buruk. pilihannya hanya seperti hotel bintang 3, telur rebusnya matang. ruang untuk sarapan terlalu kecil, tidak cukup untuk semua. tidak seperti dulu saya menginap di hotel ini.","the room was ok, but the quality of the breakfast was very bad. the choice is only like a 3 star hotel, the boiled eggs are well cooked. the room for breakfast is too small, not enough for all. not like i used to stay at this hotel.",0.6533333333333333,-0.13199999999999995,negatif
Pelayanan kurang baik. Semua fasilitas terbatas. Mau minta tambahan handuk di tambah charge 100 ribu dan selimut 100 ribu. Pinjam alat makan hanya di kasih pinjam 1 pcs. Kalo lebih di charge 12.500 per pcs. Jadi sangat kurang cocok untuk ajak keluarga menginap.,pelayanan kurang baik. semua fasilitas terbatas. mau minta tambahan handuk di tambah charge 100 ribu dan selimut 100 ribu. pinjam alat makan hanya di kasih pinjam 1 pcs. kalo lebih di charge 12.500 per pcs. jadi sangat kurang cocok untuk ajak keluarga menginap.,"service is not good. all facilities are limited. i want to ask for additional towels plus a charge of 100 thousand and a blanket of 100 thousand. borrow cutlery, only 1 pc can be borrowed. if more, charge 12,500 per piece. so it's not very suitable for inviting the family to stay overnight.",0.5639560439560439,-0.02659340659340658,negatif
"Kurang bersih termasuk ranjang, apalagi bantalnya ada bau sehingga ada gangguan aroma waktu tidur, ke depannya mungkin harus diganti atau dijemur kali ya bantal-bantalnya, lokasi strategis dengan bintang 4 ya harus diperbaiki lah, hotel ibaratnya ya tempat tidur loh, terima kasih.","kurang bersih termasuk ranjang, apalagi bantalnya ada bau sehingga ada gangguan aroma waktu tidur, ke depannya mungkin harus diganti atau dijemur kali ya bantal-bantalnya, lokasi strategis dengan bintang 4 ya harus diperbaiki lah, hotel ibaratnya ya tempat tidur loh, terima kasih.","not clean, including the bed, moreover the pillows have a smell so there is a disturbance in the aroma while sleeping, in the future the pillows may have to be replaced or dried in the sun, the strategic location with 4 stars must be repaired, the hotel is like a bed, thank you.",0.47500000000000003,-0.1277777777777778,negatif
"Ratenya lumayan, 1 jt an. Yang bikin kaget, jika perlu piring dan sendok, 1 kamar jatahnya hanya boleh pinjam 1 set piring sendok. Jika mau lebih, harus sewa Rp12.500; Per set. Sabun mandi yang dikasih 2 keping sabun padat bulat, bukan sabun cair. Kamar lumayan luas dan bersih. Gelas yang disediakan juga bersih. Tapi penerangan kamar cenderung tidak terang.","ratenya lumayan, 1 jt an. yang bikin kaget, jika perlu piring dan sendok, 1 kamar jatahnya hanya boleh pinjam 1 set piring sendok. jika mau lebih, harus sewa rp12.500; per set. sabun mandi yang dikasih 2 keping sabun padat bulat, bukan sabun cair. kamar lumayan luas dan bersih. gelas yang disediakan juga bersih. tapi penerangan kamar cenderung tidak terang.","the rate is pretty good, around 1 million. what's surprising is that if you need plates and spoons, in 1 room you can only borrow 1 set of spoon plates. if you want more, you have to rent rp. 12,500; per set. the bath soap provided was 2 pieces of round solid soap, not liquid soap. the rooms are quite spacious and clean. the glasses provided are also clean. but the room lighting tends not to be bright.",0.63,0.3383333333333333,positif
"Staf hotel lumayan ramah, makanan lumayan. Tapi pesen connecting door ga dapet alesan high season. Lift cuma 2 untuk kamar yang ratusan, butuh waktu stengah jam an untuk naik lift ke kolam renang, restoran, lobby, bikin betee, habis waktu. Air panas untuk mandi ga bisa, cuma anget-anget kuku. Semoga lebih baik ke depannya.","staf hotel lumayan ramah, makanan lumayan. tapi pesen connecting door ga dapet alesan high season. lift cuma 2 untuk kamar yang ratusan, butuh waktu stengah jam an untuk naik lift ke kolam renang, restoran, lobby, bikin betee, habis waktu. air panas untuk mandi ga bisa, cuma anget-anget kuku. semoga lebih baik ke depannya.","the hotel staff is quite friendly, the food is decent. but the connecting door order is not available due to the high season. there are only 2 elevators for hundreds of rooms, it takes half an hour to ride the elevator to the swimming pool, restaurant, lobby, make betee, run out of time. i can't get hot water to shower, my nails are just warm. hopefully it will be better in the future.",0.5203030303030303,0.14181818181818182,positif
"Hotel bagus besar lapangan parkir luas. Tapi sayang pelayanannya kurang memuaskan. Masa pinjam piring aja cuman boleh 1, lebih kena biaya tambahan gila apa hotel begini besar. Padahal saya pesan 2 kamar minta 1 kamar 1 piring aja gak bisa. Keterlaluan. Malu sama hotel besar begini tapi pelit. Apa-apa minta kena biaya. Sarapan juga menu tidak banyak. Kalau di banding hotel 101, jauh sekali pelayanannya. Coba el hotel tingkatkan lagi pelayanannya, jangan pelit-pelit sama cust.","hotel bagus besar lapangan parkir luas. tapi sayang pelayanannya kurang memuaskan. masa pinjam piring aja cuman boleh 1, lebih kena biaya tambahan gila apa hotel begini besar. padahal saya pesan 2 kamar minta 1 kamar 1 piring aja gak bisa. keterlaluan. malu sama hotel besar begini tapi pelit. apa-apa minta kena biaya. sarapan juga menu tidak banyak. kalau di banding hotel 101, jauh sekali pelayanannya. coba el hotel tingkatkan lagi pelayanannya, jangan pelit-pelit sama cust.","nice hotel, big parking area. but unfortunately the service is less than satisfactory. you can only borrow 1 plate, it's more like an additional fee which is crazy for a hotel this big. even though i ordered 2 rooms, i asked for 1 room and 1 plate, but that wasn't possible. outrageous. i'm embarrassed by such a big hotel but it's stingy. there's no charge whatsoever. breakfast also doesn't have much of a menu. if compared to hotel 101, the service is very far away. try el hotel to improve its service, don't be stingy with the customer.",0.6047619047619047,-0.05976190476190475,negatif
Kamarnya bau apek (seperti bau badan).,kamarnya bau apek (seperti bau badan).,the room smells musty (like body odor).,0.0,0.0,netral
"Kamar tidak kedap suara, luas tp wastafel di luar sehingga agak becek. Bantal tipis jadi agak sakit kalau tidur.","kamar tidak kedap suara, luas tp wastafel di luar sehingga agak becek. bantal tipis jadi agak sakit kalau tidur.","the room is not soundproof, spacious but the sink is outside so it is a bit muddy. the pillow is thin so it hurts a bit when sleeping.",0.45000000000000007,-0.2,negatif
"Kamar yang saya pesan type lembong deluxe. Kamar ini menghadap ke jalan. Dan hanya ada di lantai 2 & 3. Tidak ada di high floor. Saat malam itu suara kendaraan yang ngebut sangat terdengar ke dalam kamar. Suara lift juga terdengar ke kamar. Saya tidak bisa tidur. Terbangun setiap kali dengar suara lift dan suara motor yang ngebut. Baru bisa tidur sekitar jam 4 pagi. Lift ke lembong deluxe berbeda dengan lift ke kamar type lainnya. Lift nya di ujung sekali. Dan kalau mau ke kolam renang dari lift lembong deluxe ini tidak ada petunjuk untuk ke arah kolam renang. Cuma ada tanda panah menuju mushola. Saya nyari-nyari dulu bulak balik. Ternyata lurus kearah mushola dulu baru ada kolam renangnya. Tapi kenapa gak ada petunjuknya. Bikin bingung aja. Rasanya udah bete banget. Untungnya kamarnya bersih, sarapannya enak dan pilihannya banyak jadi sedikit terhibur. Kalau mau nginep di sini usahakan jangan nginep di type lembong deluxe. Mungkin kalau nginep di kamar type lain gak akan merasakan pengalaman tidak enak yang saya rasakan ini.","kamar yang saya pesan type lembong deluxe. kamar ini menghadap ke jalan. dan hanya ada di lantai 2 & 3. tidak ada di high floor. saat malam itu suara kendaraan yang ngebut sangat terdengar ke dalam kamar. suara lift juga terdengar ke kamar. saya tidak bisa tidur. terbangun setiap kali dengar suara lift dan suara motor yang ngebut. baru bisa tidur sekitar jam 4 pagi. lift ke lembong deluxe berbeda dengan lift ke kamar type lainnya. lift nya di ujung sekali. dan kalau mau ke kolam renang dari lift lembong deluxe ini tidak ada petunjuk untuk ke arah kolam renang. cuma ada tanda panah menuju mushola. saya nyari-nyari dulu bulak balik. ternyata lurus kearah mushola dulu baru ada kolam renangnya. tapi kenapa gak ada petunjuknya. bikin bingung aja. rasanya udah bete banget. untungnya kamarnya bersih, sarapannya enak dan pilihannya banyak jadi sedikit terhibur. kalau mau nginep di sini usahakan jangan nginep di type lembong deluxe. mungkin kalau nginep di kamar type lain gak akan merasakan pengalaman tidak enak yang saya rasakan ini.","the room i ordered was the lembong deluxe type. this room faces the street. and only on the 2nd & 3rd floors. there are none on the high floor. at night the sound of speeding vehicles could be heard in the room. the sound of the elevator can also be heard in the room. i can not sleep. i woke up every time i heard the sound of the elevator and the sound of a speeding motorbike. only able to sleep around 4 in the morning. the lift to lembong deluxe is different from the lift to other types of rooms. the elevator is at the very end. and if you want to go to the swimming pool from the lembong deluxe lift, there are no directions to the swimming pool. there is only an arrow pointing to the prayer room. i looked for it first and then came back. it turns out that you go straight towards the prayer room first and then there is the swimming pool. but why aren't there any instructions? just make it confusing. i feel really bored. fortunately the room was clean, the breakfast was delicious and there were lots of choices so it was a little comforting. if you want to stay here, try not to stay in the lembong deluxe type. maybe if you stay in another type of room you won't have the unpleasant experience i had.",0.5847126436781609,0.19186781609195402,positif
"Pas check out, masih jam 12 kurang 5 menit padahal, lupa ada 1 tas yang ketinggalan, pintunya udah ngga bisa dibuka. Jadinya harus ke resepsionis, pas ke atas lagi, belum bisa dibuka juga, jdnya harus bolak balik resepsionis ke lantai 14. Ngga ada petugas yang bantu untuk ke atas nya.","pas check out, masih jam 12 kurang 5 menit padahal, lupa ada 1 tas yang ketinggalan, pintunya udah ngga bisa dibuka. jadinya harus ke resepsionis, pas ke atas lagi, belum bisa dibuka juga, jdnya harus bolak balik resepsionis ke lantai 14. ngga ada petugas yang bantu untuk ke atas nya.","when i checked out, it was still 12 hours to 5 minutes even though, forgetting that i left one bag behind, the door couldn't be opened. so you have to go to the receptionist, when you go upstairs, you can't open it yet, so you have to go back and forth from the receptionist to the 14th floor. there are no officers to help you get up.",0.3,-0.1,negatif
"Secara keseluruhan sudah lumayan. Tapi saat saya tidak diperbolehkan membawa segelas kopi dari area breakfast ke area kolam renang, saya jadi kurang nyaman. Ternyata ada persediaan kalau mau ngopi, harus beli lagi. Ini yang buat nggak nyaman. Cuma segelas kopi doang, lhoh. Hadeuuh.","secara keseluruhan sudah lumayan. tapi saat saya tidak diperbolehkan membawa segelas kopi dari area breakfast ke area kolam renang, saya jadi kurang nyaman. ternyata ada persediaan kalau mau ngopi, harus beli lagi. ini yang buat nggak nyaman. cuma segelas kopi doang, lhoh. hadeuuh.","overall it's pretty good. but when i wasn't allowed to bring a cup of coffee from the breakfast area to the swimming pool area, i became uncomfortable. it turns out there is a supply if you want coffee, you have to buy more. this is what makes me uncomfortable. just a cup of coffee, you know. hahaha.",0.6428571428571429,0.09285714285714285,positif
"Proses check in dan check out sangat cepat, kamar luas namun kebersihan sangat perlu di tingkatkan, terutama di tempat tidur, makanan enak tapi variasi makanan sangat kurang, keramahan juga perlu ditingkatkan.","proses check in dan check out sangat cepat, kamar luas namun kebersihan sangat perlu di tingkatkan, terutama di tempat tidur, makanan enak tapi variasi makanan sangat kurang, keramahan juga perlu ditingkatkan.","the check-in and check-out process is very fast, the rooms are spacious but cleanliness really needs to be improved, especially on the bed, the food is delicious but the variety of food is very lacking, hospitality also needs to be improved.",0.6559999999999999,0.33199999999999996,positif
Sempat ada kesalahan tipe kamar yang dipesan. Dan harus menunggu lama jadi buang-buang waktu. Tidak ada kompensasi.,sempat ada kesalahan tipe kamar yang dipesan. dan harus menunggu lama jadi buang-buang waktu. tidak ada kompensasi.,there was an error in the type of room booked. and having to wait a long time is a waste of time. no compensation.,0.2,-0.125,negatif
